"INDICATOR","HFAMDB_389"

"HFAMDB_389","Infectious and parasitic diseases, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"FRA","","TOTAL","ALL","2009","10853"
"FRA","","TOTAL","ALL","2010","10780"
"FRA","","TOTAL","ALL","2011","11421"
"FRA","","TOTAL","ALL","2012","11555"
"FRA","","TOTAL","ALL","2013","10660"
"FRA","","TOTAL","ALL","2014","10226"
"GBR","","TOTAL","ALL","1968","4940"
"GBR","","TOTAL","ALL","1969","4689"
"GBR","","TOTAL","ALL","1970","4250"
"GBR","","TOTAL","ALL","1971","3916"
"GBR","","TOTAL","ALL","1972","3874"
"GBR","","TOTAL","ALL","1973","3771"
"GBR","","TOTAL","ALL","1974","3665"
"GBR","","TOTAL","ALL","1975","3545"
"GBR","","TOTAL","ALL","1976","3216"
"GBR","","TOTAL","ALL","1977","2905"
"GBR","","TOTAL","ALL","1978","2826"
"GBR","","TOTAL","ALL","1979","2620"
"GBR","","TOTAL","ALL","1980","2598"
"GBR","","TOTAL","ALL","1981","2460"
"GBR","","TOTAL","ALL","1982","2471"
"GBR","","TOTAL","ALL","1983","2379"
"GBR","","TOTAL","ALL","1984","2596"
"GBR","","TOTAL","ALL","1985","2702"
"GBR","","TOTAL","ALL","1986","2784"
"GBR","","TOTAL","ALL","1987","2693"
"GBR","","TOTAL","ALL","1988","2782"
"GBR","","TOTAL","ALL","1989","2903"
"GBR","","TOTAL","ALL","1990","2785"
"GBR","","TOTAL","ALL","1991","2762"
"GBR","","TOTAL","ALL","1992","2949"
"GBR","","TOTAL","ALL","1993","3150"
"GBR","","TOTAL","ALL","1994","3087"
"GBR","","TOTAL","ALL","1995","3499"
"GBR","","TOTAL","ALL","1996","3612"
"GBR","","TOTAL","ALL","1997","3688"
"GBR","","TOTAL","ALL","1998","3959"
"GBR","","TOTAL","ALL","1999","4166"
"GBR","","TOTAL","ALL","2001","4932"
"GBR","","TOTAL","ALL","2002","5101"
"GBR","","TOTAL","ALL","2003","5549"
"GBR","","TOTAL","ALL","2004","5829"
"GBR","","TOTAL","ALL","2005","6988"
"GBR","","TOTAL","ALL","2006","8603"
"GBR","","TOTAL","ALL","2007","9287"
"GBR","","TOTAL","ALL","2008","7607"
"GBR","","TOTAL","ALL","2009","6757"
"GBR","","TOTAL","ALL","2010","5963"
"GBR","","TOTAL","ALL","2011","6377"
"GBR","","TOTAL","ALL","2012","5965"
"GBR","","TOTAL","ALL","2013","6265"
"GBR","","TOTAL","ALL","2014","6056"
"GBR","","TOTAL","ALL","2015","6724"
"GBR","","TOTAL","ALL","2016","6645"
"GEO","","TOTAL","ALL","1981","904"
"GEO","","TOTAL","ALL","1982","905"
"GEO","","TOTAL","ALL","1985","892"
"GEO","","TOTAL","ALL","1986","901"
"GEO","","TOTAL","ALL","1987","852"
"GEO","","TOTAL","ALL","1988","805"
"GEO","","TOTAL","ALL","1989","737"
"GEO","","TOTAL","ALL","1990","686"
"GEO","","TOTAL","ALL","1991","645"
"GEO","","TOTAL","ALL","1992","657"
"GEO","","TOTAL","ALL","1994","479"
"GEO","","TOTAL","ALL","1995","512"
"GEO","","TOTAL","ALL","1996","446"
"GEO","","TOTAL","ALL","1997","476"
"GEO","","TOTAL","ALL","1998","381"
"GEO","","TOTAL","ALL","1999","397"
"GEO","","TOTAL","ALL","2000","389"
"GEO","","TOTAL","ALL","2001","369"
"GEO","","TOTAL","ALL","2004","400"
"GEO","","TOTAL","ALL","2005","318"
"GEO","","TOTAL","ALL","2006","242"
"GEO","","TOTAL","ALL","2007","293"
"GEO","","TOTAL","ALL","2009","328"
"GEO","","TOTAL","ALL","2010","207"
"GEO","","TOTAL","ALL","2011","374"
"GEO","","TOTAL","ALL","2012","503"
"GEO","","TOTAL","ALL","2013","510"
"GEO","","TOTAL","ALL","2014","554"
"GEO","","TOTAL","ALL","2015","512"
"GEO","","TOTAL","ALL","2016","558"
"GEO","","TOTAL","ALL","2017","717"
"GEO","","TOTAL","ALL","2018","588"
"GRC","","TOTAL","ALL","1968","2433"
"GRC","","TOTAL","ALL","1969","2198"
"GRC","","TOTAL","ALL","1970","1986"
"GRC","","TOTAL","ALL","1971","1659"
"GRC","","TOTAL","ALL","1972","1587"
"GRC","","TOTAL","ALL","1973","1470"
"GRC","","TOTAL","ALL","1974","1386"
"GRC","","TOTAL","ALL","1975","1306"
"GRC","","TOTAL","ALL","1976","1331"
"GRC","","TOTAL","ALL","1977","1301"
"GRC","","TOTAL","ALL","1978","1115"
"GRC","","TOTAL","ALL","1979","832"
"GRC","","TOTAL","ALL","1980","832"
"GRC","","TOTAL","ALL","1981","778"
"GRC","","TOTAL","ALL","1982","773"
"GRC","","TOTAL","ALL","1983","800"
"GRC","","TOTAL","ALL","1984","702"
"GRC","","TOTAL","ALL","1985","674"
"GRC","","TOTAL","ALL","1986","572"
"GRC","","TOTAL","ALL","1987","662"
"GRC","","TOTAL","ALL","1988","658"
"GRC","","TOTAL","ALL","1989","615"
"GRC","","TOTAL","ALL","1990","604"
"GRC","","TOTAL","ALL","1991","558"
"GRC","","TOTAL","ALL","1992","675"
"GRC","","TOTAL","ALL","1993","677"
"GRC","","TOTAL","ALL","1994","664"
"GRC","","TOTAL","ALL","1995","618"
"GRC","","TOTAL","ALL","1996","650"
"GRC","","TOTAL","ALL","1997","649"
"GRC","","TOTAL","ALL","1998","749"
"GRC","","TOTAL","ALL","1999","589"
"GRC","","TOTAL","ALL","2000","516"
"GRC","","TOTAL","ALL","2001","638"
"GRC","","TOTAL","ALL","2002","777"
"GRC","","TOTAL","ALL","2003","759"
"GRC","","TOTAL","ALL","2004","667"
"GRC","","TOTAL","ALL","2005","778"
"GRC","","TOTAL","ALL","2006","796"
"GRC","","TOTAL","ALL","2007","969"
"GRC","","TOTAL","ALL","2008","1091"
"GRC","","TOTAL","ALL","2009","1200"
"GRC","","TOTAL","ALL","2010","1076"
"GRC","","TOTAL","ALL","2011","970"
"GRC","","TOTAL","ALL","2012","1114"
"GRC","","TOTAL","ALL","2014","3515"
"GRC","","TOTAL","ALL","2015","3936"
"GRC","","TOTAL","ALL","2016","4013"
"HRV","","TOTAL","ALL","1985","511"
"HRV","","TOTAL","ALL","1986","596"
"HRV","","TOTAL","ALL","1987","590"
"HRV","","TOTAL","ALL","1988","546"
"HRV","","TOTAL","ALL","1989","569"
"HRV","","TOTAL","ALL","1990","513"
"HRV","","TOTAL","ALL","1991","446"
"HRV","","TOTAL","ALL","1992","454"
"HRV","","TOTAL","ALL","1993","424"
"HRV","","TOTAL","ALL","1994","409"
"HRV","","TOTAL","ALL","1995","393"
"HRV","","TOTAL","ALL","1996","409"
"HRV","","TOTAL","ALL","1997","417"
"HRV","","TOTAL","ALL","1998","424"
"HRV","","TOTAL","ALL","1999","476"
"HRV","","TOTAL","ALL","2000","518"
"HRV","","TOTAL","ALL","2001","517"
"HRV","","TOTAL","ALL","2002","558"
"HRV","","TOTAL","ALL","2003","474"
"HRV","","TOTAL","ALL","2004","373"
"HRV","","TOTAL","ALL","2005","316"
"HRV","","TOTAL","ALL","2006","379"
"HRV","","TOTAL","ALL","2007","407"
"HRV","","TOTAL","ALL","2008","327"
"HRV","","TOTAL","ALL","2009","363"
"HRV","","TOTAL","ALL","2010","337"
"HRV","","TOTAL","ALL","2011","273"
"HRV","","TOTAL","ALL","2012","291"
"HRV","","TOTAL","ALL","2013","311"
"HRV","","TOTAL","ALL","2014","347"
"HRV","","TOTAL","ALL","2015","385"
"HRV","","TOTAL","ALL","2016","457"
"HRV","","TOTAL","ALL","2017","615"
"HUN","","TOTAL","ALL","1969","2826"
"HUN","","TOTAL","ALL","1970","2774"
"HUN","","TOTAL","ALL","1971","2535"
"HUN","","TOTAL","ALL","1972","2245"
"HUN","","TOTAL","ALL","1973","2283"
"HUN","","TOTAL","ALL","1974","2148"
"HUN","","TOTAL","ALL","1975","1969"
"HUN","","TOTAL","ALL","1976","1971"
"HUN","","TOTAL","ALL","1977","1720"
"HUN","","TOTAL","ALL","1978","1715"
"HUN","","TOTAL","ALL","1979","1511"
"HUN","","TOTAL","ALL","1980","1523"
"HUN","","TOTAL","ALL","1981","1409"
"HUN","","TOTAL","ALL","1982","1363"
"HUN","","TOTAL","ALL","1983","1378"
"HUN","","TOTAL","ALL","1984","1229"
"HUN","","TOTAL","ALL","1985","1103"
"HUN","","TOTAL","ALL","1986","1041"
"HUN","","TOTAL","ALL","1987","1123"
"HUN","","TOTAL","ALL","1988","1042"
"HUN","","TOTAL","ALL","1989","1158"
"HUN","","TOTAL","ALL","1990","956"
"HUN","","TOTAL","ALL","1991","922"
"HUN","","TOTAL","ALL","1992","944"
"HUN","","TOTAL","ALL","1993","942"
"HUN","","TOTAL","ALL","1994","847"
"HUN","","TOTAL","ALL","1995","806"
"HUN","","TOTAL","ALL","1996","785"
"HUN","","TOTAL","ALL","1997","731"
"HUN","","TOTAL","ALL","1998","717"
"HUN","","TOTAL","ALL","1999","748"
"HUN","","TOTAL","ALL","2000","659"
"HUN","","TOTAL","ALL","2001","611"
"HUN","","TOTAL","ALL","2002","576"
"HUN","","TOTAL","ALL","2003","499"
"HUN","","TOTAL","ALL","2004","490"
"HUN","","TOTAL","ALL","2005","500"
"HUN","","TOTAL","ALL","2006","435"
"HUN","","TOTAL","ALL","2007","480"
"HUN","","TOTAL","ALL","2008","420"
"HUN","","TOTAL","ALL","2009","493"
"HUN","","TOTAL","ALL","2010","521"
"HUN","","TOTAL","ALL","2011","616"
"HUN","","TOTAL","ALL","2012","928"
"HUN","","TOTAL","ALL","2013","904"
"HUN","","TOTAL","ALL","2014","810"
"HUN","","TOTAL","ALL","2015","904"
"HUN","","TOTAL","ALL","2016","760"
"HUN","","TOTAL","ALL","2017","727"
"IRL","","TOTAL","ALL","1968","514"
"IRL","","TOTAL","ALL","1969","457"
"IRL","","TOTAL","ALL","1970","433"
"IRL","","TOTAL","ALL","1971","350"
"IRL","","TOTAL","ALL","1972","339"
"IRL","","TOTAL","ALL","1973","327"
"IRL","","TOTAL","ALL","1974","350"
"IRL","","TOTAL","ALL","1975","311"
"IRL","","TOTAL","ALL","1976","325"
"IRL","","TOTAL","ALL","1977","334"
"IRL","","TOTAL","ALL","1978","347"
"IRL","","TOTAL","ALL","1979","317"
"IRL","","TOTAL","ALL","1980","308"
"IRL","","TOTAL","ALL","1981","242"
"IRL","","TOTAL","ALL","1982","263"
"IRL","","TOTAL","ALL","1983","243"
"IRL","","TOTAL","ALL","1984","220"
"IRL","","TOTAL","ALL","1985","253"
"IRL","","TOTAL","ALL","1986","243"
"IRL","","TOTAL","ALL","1987","189"
"IRL","","TOTAL","ALL","1988","174"
"IRL","","TOTAL","ALL","1989","201"
"IRL","","TOTAL","ALL","1990","190"
"IRL","","TOTAL","ALL","1991","185"
"IRL","","TOTAL","ALL","1992","170"
"IRL","","TOTAL","ALL","1993","165"
"IRL","","TOTAL","ALL","1994","164"
"IRL","","TOTAL","ALL","1995","172"
"IRL","","TOTAL","ALL","1996","153"
"IRL","","TOTAL","ALL","1997","184"
"IRL","","TOTAL","ALL","1998","202"
"IRL","","TOTAL","ALL","1999","205"
"IRL","","TOTAL","ALL","2000","223"
"IRL","","TOTAL","ALL","2001","184"
"IRL","","TOTAL","ALL","2002","181"
"IRL","","TOTAL","ALL","2003","145"
"IRL","","TOTAL","ALL","2004","156"
"IRL","","TOTAL","ALL","2005","173"
"IRL","","TOTAL","ALL","2006","152"
"IRL","","TOTAL","ALL","2007","252"
"IRL","","TOTAL","ALL","2008","219"
"IRL","","TOTAL","ALL","2009","255"
"IRL","","TOTAL","ALL","2010","258"
"IRL","","TOTAL","ALL","2011","235"
"IRL","","TOTAL","ALL","2012","223"
"IRL","","TOTAL","ALL","2013","245"
"IRL","","TOTAL","ALL","2015","367"
"ISL","","TOTAL","ALL","1971","11"
"ISL","","TOTAL","ALL","1972","6"
"ISL","","TOTAL","ALL","1973","13"
"ISL","","TOTAL","ALL","1974","13"
"ISL","","TOTAL","ALL","1975","13"
"ISL","","TOTAL","ALL","1976","17"
"ISL","","TOTAL","ALL","1977","13"
"ISL","","TOTAL","ALL","1978","10"
"ISL","","TOTAL","ALL","1979","17"
"ISL","","TOTAL","ALL","1980","11"
"ISL","","TOTAL","ALL","1981","14"
"ISL","","TOTAL","ALL","1982","7"
"ISL","","TOTAL","ALL","1983","9"
"ISL","","TOTAL","ALL","1984","10"
"ISL","","TOTAL","ALL","1985","11"
"ISL","","TOTAL","ALL","1986","15"
"ISL","","TOTAL","ALL","1987","7"
"ISL","","TOTAL","ALL","1988","13"
"ISL","","TOTAL","ALL","1989","10"
"ISL","","TOTAL","ALL","1990","11"
"ISL","","TOTAL","ALL","1991","13"
"ISL","","TOTAL","ALL","1992","14"
"ISL","","TOTAL","ALL","1993","11"
"ISL","","TOTAL","ALL","1994","11"
"ISL","","TOTAL","ALL","1995","18"
"ISL","","TOTAL","ALL","1996","9"
"ISL","","TOTAL","ALL","1997","11"
"ISL","","TOTAL","ALL","1998","13"
"ISL","","TOTAL","ALL","1999","18"
"ISL","","TOTAL","ALL","2000","22"
"ISL","","TOTAL","ALL","2001","17"
"ISL","","TOTAL","ALL","2002","13"
"ISL","","TOTAL","ALL","2003","22"
"ISL","","TOTAL","ALL","2004","15"
"ISL","","TOTAL","ALL","2005","12"
"ISL","","TOTAL","ALL","2006","19"
"ISL","","TOTAL","ALL","2007","26"
"ISL","","TOTAL","ALL","2008","21"
"ISL","","TOTAL","ALL","2009","13"
"ISL","","TOTAL","ALL","2010","13"
"ISL","","TOTAL","ALL","2011","16"
"ISL","","TOTAL","ALL","2012","20"
"ISL","","TOTAL","ALL","2013","19"
"ISL","","TOTAL","ALL","2014","29"
"ISL","","TOTAL","ALL","2015","24"
"ISL","","TOTAL","ALL","2016","16"
"ISL","","TOTAL","ALL","2017","22"
"ISL","","TOTAL","ALL","2018","21"
"ISR","","TOTAL","ALL","1975","608"
"ISR","","TOTAL","ALL","1976","528"
"ISR","","TOTAL","ALL","1977","474"
"ISR","","TOTAL","ALL","1978","526"
"ISR","","TOTAL","ALL","1979","446"
"ISR","","TOTAL","ALL","1980","412"
"ISR","","TOTAL","ALL","1981","453"
"ISR","","TOTAL","ALL","1982","423"
"ISR","","TOTAL","ALL","1983","454"
"ISR","","TOTAL","ALL","1984","551"
"ISR","","TOTAL","ALL","1985","581"
"ISR","","TOTAL","ALL","1986","603"
"ISR","","TOTAL","ALL","1987","558"
"ISR","","TOTAL","ALL","1988","504"
"ISR","","TOTAL","ALL","1989","512"
"ISR","","TOTAL","ALL","1990","597"
"ISR","","TOTAL","ALL","1991","556"
"ISR","","TOTAL","ALL","1992","732"
"ISR","","TOTAL","ALL","1993","503"
"ISR","","TOTAL","ALL","1994","519"
"ISR","","TOTAL","ALL","1995","561"
"ISR","","TOTAL","ALL","1996","661"
"ISR","","TOTAL","ALL","1997","696"
"ISR","","TOTAL","ALL","1998","747"
"ISR","","TOTAL","ALL","1999","1108"
"ISR","","TOTAL","ALL","2000","1187"
"ISR","","TOTAL","ALL","2001","1008"
"ISR","","TOTAL","ALL","2002","1049"
"ISR","","TOTAL","ALL","2003","1063"
"ISR","","TOTAL","ALL","2004","1062"
"ISR","","TOTAL","ALL","2005","1244"
"ISR","","TOTAL","ALL","2006","1336"
"ISR","","TOTAL","ALL","2007","1383"
"ISR","","TOTAL","ALL","2008","1531"
"ISR","","TOTAL","ALL","2009","1471"
"ISR","","TOTAL","ALL","2010","1642"
"ISR","","TOTAL","ALL","2011","1998"
"ISR","","TOTAL","ALL","2012","2222"
"ISR","","TOTAL","ALL","2013","2150"
"ISR","","TOTAL","ALL","2014","2340"
"ISR","","TOTAL","ALL","2015","2540"
"ISR","","TOTAL","ALL","2016","2556"
"ISR","","TOTAL","ALL","2017","2518"
"ITA","","TOTAL","ALL","1968","11308"
"ITA","","TOTAL","ALL","1969","10562"
"ITA","","TOTAL","ALL","1970","9511"
"ITA","","TOTAL","ALL","1971","8583"
"ITA","","TOTAL","ALL","1972","7834"
"ITA","","TOTAL","ALL","1973","7521"
"ITA","","TOTAL","ALL","1974","5997"
"ITA","","TOTAL","ALL","1975","5462"
"ITA","","TOTAL","ALL","1976","4729"
"ITA","","TOTAL","ALL","1977","4124"
"ITA","","TOTAL","ALL","1978","3821"
"ITA","","TOTAL","ALL","1979","3359"
"ITA","","TOTAL","ALL","1980","3265"
"ITA","","TOTAL","ALL","1981","3102"
"ITA","","TOTAL","ALL","1982","3033"
"ITA","","TOTAL","ALL","1983","3097"
"ITA","","TOTAL","ALL","1984","2968"
"ITA","","TOTAL","ALL","1985","2263"
"ITA","","TOTAL","ALL","1986","2584"
"ITA","","TOTAL","ALL","1987","2068"
"ITA","","TOTAL","ALL","1988","2254"
"ITA","","TOTAL","ALL","1989","2070"
"ITA","","TOTAL","ALL","1990","2010"
"ITA","","TOTAL","ALL","1991","1932"
"ITA","","TOTAL","ALL","1992","1943"
"ITA","","TOTAL","ALL","1993","2068"
"ITA","","TOTAL","ALL","1994","2155"
"ITA","","TOTAL","ALL","1995","2776"
"ITA","","TOTAL","ALL","1996","7179"
"ITA","","TOTAL","ALL","1997","5511"
"ITA","","TOTAL","ALL","1998","4784"
"ITA","","TOTAL","ALL","1999","4607"
"ITA","","TOTAL","ALL","2000","4584"
"ITA","","TOTAL","ALL","2001","3695"
"ITA","","TOTAL","ALL","2002","4292"
"ITA","","TOTAL","ALL","2003","7373"
"ITA","","TOTAL","ALL","2004","6579"
"ITA","","TOTAL","ALL","2005","7025"
"ITA","","TOTAL","ALL","2006","7361"
"ITA","","TOTAL","ALL","2007","7936"
"ITA","","TOTAL","ALL","2008","8393"
"ITA","","TOTAL","ALL","2009","9007"
"ITA","","TOTAL","ALL","2010","9621"
"ITA","","TOTAL","ALL","2011","11075"
"ITA","","TOTAL","ALL","2012","12546"
"ITA","","TOTAL","ALL","2013","12816"
"ITA","","TOTAL","ALL","2014","13217"
"ITA","","TOTAL","ALL","2015","15810"
"ITA","","TOTAL","ALL","2016","12850"
"KAZ","","TOTAL","ALL","1981","5520"
"KAZ","","TOTAL","ALL","1982","5850"
"KAZ","","TOTAL","ALL","1985","5340"
"KAZ","","TOTAL","ALL","1986","4761"
"KAZ","","TOTAL","ALL","1987","4792"
"KAZ","","TOTAL","ALL","1988","4716"
"KAZ","","TOTAL","ALL","1989","3922"
"KAZ","","TOTAL","ALL","1990","3838"
"KAZ","","TOTAL","ALL","1991","3827"
"KAZ","","TOTAL","ALL","1992","4079"
"KAZ","","TOTAL","ALL","1993","4512"
"KAZ","","TOTAL","ALL","1994","5121"
"KAZ","","TOTAL","ALL","1995","6784"
"KAZ","","TOTAL","ALL","1996","7643"
"KAZ","","TOTAL","ALL","1997","7908"
"KAZ","","TOTAL","ALL","1998","7460"
"KAZ","","TOTAL","ALL","1999","5691"
"KAZ","","TOTAL","ALL","2000","5057"
"KAZ","","TOTAL","ALL","2001","4532"
"KAZ","","TOTAL","ALL","2002","4583"
"KAZ","","TOTAL","ALL","2003","4288"
"KAZ","","TOTAL","ALL","2004","3979"
"KAZ","","TOTAL","ALL","2005","4288"
"KAZ","","TOTAL","ALL","2006","3896"
"KAZ","","TOTAL","ALL","2007","3612"
"KAZ","","TOTAL","ALL","2008","3474"
"KAZ","","TOTAL","ALL","2009","2899"
"KAZ","","TOTAL","ALL","2010","2556"
"KAZ","","TOTAL","ALL","2011","2198"
"KAZ","","TOTAL","ALL","2012","2009"
"KAZ","","TOTAL","ALL","2013","1791"
"KAZ","","TOTAL","ALL","2014","1607"
"KAZ","","TOTAL","ALL","2015","1508"
"KAZ","","TOTAL","ALL","2017","1408"
"KGZ","","TOTAL","ALL","1981","2152"
"KGZ","","TOTAL","ALL","1982","2095"
"KGZ","","TOTAL","ALL","1985","2136"
"KGZ","","TOTAL","ALL","1986","2214"
"KGZ","","TOTAL","ALL","1987","2431"
"KGZ","","TOTAL","ALL","1988","1981"
"KGZ","","TOTAL","ALL","1989","1373"
"KGZ","","TOTAL","ALL","1990","1217"
"KGZ","","TOTAL","ALL","1991","1195"
"KGZ","","TOTAL","ALL","1992","1432"
"KGZ","","TOTAL","ALL","1993","1357"
"KGZ","","TOTAL","ALL","1994","1460"
"KGZ","","TOTAL","ALL","1995","1547"
"KGZ","","TOTAL","ALL","1996","1363"
"KGZ","","TOTAL","ALL","1997","1845"
"KGZ","","TOTAL","ALL","1998","1827"
"KGZ","","TOTAL","ALL","1999","1688"
"KGZ","","TOTAL","ALL","2000","1665"
"KGZ","","TOTAL","ALL","2001","1678"
"KGZ","","TOTAL","ALL","2002","1414"
"KGZ","","TOTAL","ALL","2003","1280"
"KGZ","","TOTAL","ALL","2004","1148"
"KGZ","","TOTAL","ALL","2005","1148"
"KGZ","","TOTAL","ALL","2006","1263"
"KGZ","","TOTAL","ALL","2007","1180"
"KGZ","","TOTAL","ALL","2008","1027"
"KGZ","","TOTAL","ALL","2009","954"
"KGZ","","TOTAL","ALL","2010","929"
"KGZ","","TOTAL","ALL","2011","1031"
"KGZ","","TOTAL","ALL","2012","978"
"KGZ","","TOTAL","ALL","2013","1002"
"KGZ","","TOTAL","ALL","2014","916"
"KGZ","","TOTAL","ALL","2015","886"
"KGZ","","TOTAL","ALL","2016","788"
"LTU","","TOTAL","ALL","1981","490"
"LTU","","TOTAL","ALL","1982","428"
"LTU","","TOTAL","ALL","1985","426"
"LTU","","TOTAL","ALL","1986","277"
"LTU","","TOTAL","ALL","1987","321"
"LTU","","TOTAL","ALL","1988","343"
"LTU","","TOTAL","ALL","1989","321"
"LTU","","TOTAL","ALL","1990","339"
"LTU","","TOTAL","ALL","1991","377"
"LTU","","TOTAL","ALL","1992","392"
"LTU","","TOTAL","ALL","1993","495"
"LTU","","TOTAL","ALL","1994","540"
"LTU","","TOTAL","ALL","1995","611"
"LTU","","TOTAL","ALL","1996","537"
"LTU","","TOTAL","ALL","1997","515"
"LTU","","TOTAL","ALL","1998","533"
"LTU","","TOTAL","ALL","1999","485"
"LTU","","TOTAL","ALL","2000","490"
"LTU","","TOTAL","ALL","2001","464"
"LTU","","TOTAL","ALL","2002","474"
"LTU","","TOTAL","ALL","2003","479"
"LTU","","TOTAL","ALL","2004","451"
"LTU","","TOTAL","ALL","2005","508"
"LTU","","TOTAL","ALL","2006","514"
"LTU","","TOTAL","ALL","2007","504"
"LTU","","TOTAL","ALL","2008","540"
"LTU","","TOTAL","ALL","2009","451"
"LTU","","TOTAL","ALL","2010","481"
"LTU","","TOTAL","ALL","2011","553"
"LTU","","TOTAL","ALL","2012","602"
"LTU","","TOTAL","ALL","2013","635"
"LTU","","TOTAL","ALL","2014","677"
"LTU","","TOTAL","ALL","2015","735"
"LTU","","TOTAL","ALL","2016","800"
"LTU","","TOTAL","ALL","2017","633"
"LTU","","TOTAL","ALL","2018","613"
"LUX","","TOTAL","ALL","1971","30"
"LUX","","TOTAL","ALL","1972","29"
"LUX","","TOTAL","ALL","1973","23"
"LUX","","TOTAL","ALL","1974","30"
"LUX","","TOTAL","ALL","1975","20"
"LUX","","TOTAL","ALL","1976","27"
"LUX","","TOTAL","ALL","1977","22"
"LUX","","TOTAL","ALL","1978","24"
"LUX","","TOTAL","ALL","1979","19"
"LUX","","TOTAL","ALL","1980","27"
"LUX","","TOTAL","ALL","1981","25"
"LUX","","TOTAL","ALL","1982","18"
"LUX","","TOTAL","ALL","1983","23"
"LUX","","TOTAL","ALL","1984","20"
"LUX","","TOTAL","ALL","1985","16"
"LUX","","TOTAL","ALL","1986","17"
"LUX","","TOTAL","ALL","1987","26"
"LUX","","TOTAL","ALL","1988","9"
"LUX","","TOTAL","ALL","1989","19"
"LUX","","TOTAL","ALL","1990","19"
"LUX","","TOTAL","ALL","1991","12"
"LUX","","TOTAL","ALL","1992","29"
"LUX","","TOTAL","ALL","1993","32"
"LUX","","TOTAL","ALL","1994","36"
"LUX","","TOTAL","ALL","1995","19"
"LUX","","TOTAL","ALL","1996","16"
"LUX","","TOTAL","ALL","1997","22"
"LUX","","TOTAL","ALL","1998","41"
"LUX","","TOTAL","ALL","1999","48"
"LUX","","TOTAL","ALL","2000","35"
"LUX","","TOTAL","ALL","2001","35"
"LUX","","TOTAL","ALL","2002","55"
"LUX","","TOTAL","ALL","2003","78"
"LUX","","TOTAL","ALL","2004","69"
"LUX","","TOTAL","ALL","2005","109"
"LUX","","TOTAL","ALL","2006","95"
"LUX","","TOTAL","ALL","2007","112"
"LUX","","TOTAL","ALL","2008","103"
"LUX","","TOTAL","ALL","2009","111"
"LUX","","TOTAL","ALL","2010","88"
"LUX","","TOTAL","ALL","2011","88"
"LUX","","TOTAL","ALL","2012","89"
"LUX","","TOTAL","ALL","2013","84"
"LUX","","TOTAL","ALL","2014","53"
"LUX","","TOTAL","ALL","2015","68"
"LUX","","TOTAL","ALL","2016","51"
"LVA","","TOTAL","ALL","1980","379"
"LVA","","TOTAL","ALL","1981","361"
"LVA","","TOTAL","ALL","1982","292"
"LVA","","TOTAL","ALL","1983","308"
"LVA","","TOTAL","ALL","1984","327"
"LVA","","TOTAL","ALL","1985","285"
"LVA","","TOTAL","ALL","1986","278"
"LVA","","TOTAL","ALL","1987","274"
"LVA","","TOTAL","ALL","1988","310"
"LVA","","TOTAL","ALL","1989","343"
"LVA","","TOTAL","ALL","1990","303"
"LVA","","TOTAL","ALL","1991","305"
"LVA","","TOTAL","ALL","1992","350"
"LVA","","TOTAL","ALL","1993","397"
"LVA","","TOTAL","ALL","1994","517"
"LVA","","TOTAL","ALL","1995","515"
"LVA","","TOTAL","ALL","1996","402"
"LVA","","TOTAL","ALL","1997","448"
"LVA","","TOTAL","ALL","1998","478"
"LVA","","TOTAL","ALL","1999","413"
"LVA","","TOTAL","ALL","2000","383"
"LVA","","TOTAL","ALL","2001","394"
"LVA","","TOTAL","ALL","2002","309"
"LVA","","TOTAL","ALL","2003","327"
"LVA","","TOTAL","ALL","2004","291"
"LVA","","TOTAL","ALL","2005","294"
"LVA","","TOTAL","ALL","2006","295"
"LVA","","TOTAL","ALL","2007","294"
"LVA","","TOTAL","ALL","2008","286"
"LVA","","TOTAL","ALL","2009","287"
"LVA","","TOTAL","ALL","2010","247"
"LVA","","TOTAL","ALL","2011","258"
"LVA","","TOTAL","ALL","2012","265"
"LVA","","TOTAL","ALL","2013","354"
"LVA","","TOTAL","ALL","2014","289"
"LVA","","TOTAL","ALL","2015","309"
"MCO","","TOTAL","ALL","1986","2"
"MCO","","TOTAL","ALL","1987","2"
"MDA","","TOTAL","ALL","1981","1004"
"MDA","","TOTAL","ALL","1982","986"
"MDA","","TOTAL","ALL","1985","828"
"MDA","","TOTAL","ALL","1986","737"
"MDA","","TOTAL","ALL","1987","601"
"MDA","","TOTAL","ALL","1988","510"
"MDA","","TOTAL","ALL","1989","537"
"MDA","","TOTAL","ALL","1990","470"
"MDA","","TOTAL","ALL","1991","448"
"MDA","","TOTAL","ALL","1992","434"
"MDA","","TOTAL","ALL","1993","467"
"MDA","","TOTAL","ALL","1994","702"
"MDA","","TOTAL","ALL","1995","632"
"MDA","","TOTAL","ALL","1996","727"
"MDA","","TOTAL","ALL","1997","569"
"MDA","","TOTAL","ALL","1998","581"
